t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
44.72673314788505,772096626937655.6,2.7516517003309523e+19,3399817931383.3364,3.5448826214401404e+16,2.911634564467681e+17,6.98213129700024e+18,2.0206997927203267e+19
45.721267810842754,772101727485098.5,2.806382699542881e+19,3399840390867.9033,3.608407013776836e+16,2.972342892733564e+17,7.129348532802358e+18,2.060038460164748e+19
46.73569316705961,772106887924255.0,2.861940750069682e+19,3399863114062.5146,3.672603576298646e+16,3.0340858965723e+17,7.279143423654077e+18,2.099935394487151e+19
47.770407030400804,772112112017667.8,2.9183334077808447e+19,3399886117535.2334,3.737467454753913e+16,3.096877577289559e+17,7.431553706863393e+18,2.1403942426670424e+19
48.82581517100882,772117403594616.1,2.9755681147818443e+19,3399909418147.9883,3.802993258194931e+16,3.1607319783021984e+17,7.586617374901476e+18,2.1814185125191795e+19
49.902331474429,772122766556489.9,3.0336521914336563e+19,3399933033080.222,3.869175044517625e+16,3.2256631782142374e+17,7.744372663706153e+18,2.2230115659664224e+19
51.000378103917576,772128204882273.4,3.092592828214895e+19,3399956979853.068,3.9360063061248504e+16,3.291685283542523e+17,7.904858040263927e+18,2.2651766122307654e+19
52.120385665995926,772133722634172.1,3.1523970774327345e+19,3399981276354.099,4.003479955747886e+16,3.358812421082005e+17,8.068112189446801e+18,2.3079167009510957e+19
53.262793379315845,772139323963377.9,3.2130718447894532e+19,3400005940862.7397,4.071588312462546e+16,3.427058729900268e+17,8.234174000079985e+18,2.3512347152370016e+19
54.42804924690216,772145013115997.5,3.2746238808122057e+19,3400030992076.356,4.140323087938307e+16,3.496438352951137e+17,8.403082550216187e+18,2.3951333646687265e+19
55.616610231840205,772150794439154.1,3.337059772154464e+19,3400056449137.127,4.209675372960527e+16,3.566965428296965e+17,8.574877091592039e+18,2.4396151782542426e+19
56.828942436477014,772156672387276.2,3.4003859327783715e+19,3400082331659.7397,4.27963562426794e+16,3.63865407992934e+17,8.749597033241874e+18,2.484682497355152e+19
58.06552128520656,772162651528587.9,3.4646085950281167e+19,3400108659759.969,4.350193651749287e+16,3.711518408177846e+17,8.927281924244149e+18,2.5303374685941555e+19
59.32683171091069,772168736551820.0,3.529733800605347e+19,3400135454084.2363,4.421338606044977e+16,3.7855724796965856e+17,9.107971435575242e+18,2.576582036757611e+19
60.613368345128904,772174932273153.2,3.5957673914585686e+19,3400162735840.166,4.4930589666015224e+16,3.860830317018233e+17,9.29170534104571e+18,2.623417937707713e+19
61.925635712031486,772181243643411.5,3.662715000599466e+19,3400190526828.279,4.56534253022826e+16,3.937305887665491e+17,9.47852349729376e+18,2.6708466913197887e+19
63.264148426272115,772187675755520.5,3.730582042860033e+19,3400218849474.83,4.638176400207826e+16,4.015013092809799e+17,9.668465822810827e+18,2.718869594461182e+19
64.62943139479756,772194233852255.0,3.7993737056054804e+19,3400247726865.9277,4.711546976013547e+16,4.093965755467482e+17,9.861572275974093e+18,2.7674877140292223e+19
66.02202002269351,772200923334289.8,3.8690949394189206e+19,3400277182782.968,4.785439943688703e+16,4.174177608223491e+17,1.0057882832061178e+19,2.816701880066822e+19
67.44246042314738,772207749768564.2,3.939750448774948e+19,3400307241739.491,4.859840266944281e+16,4.2556622804732346e+17,1.0257437459221885e+19,2.8665126789753795e+19
68.89130963161033,772214718897001.6,4.011344682720307e+19,3400337929019.5757,4.934732179033442e+16,4.3384332851731174e+17,1.0460276093382904e+19,2.916920446845565e+19
70.36913582424253,772221836645583.5,4.0838818255810175e+19,3400369270717.776,5.010099175462504e+16,4.4225040050907866e+17,1.0666438612060885e+19,2.9679252629279662e+19
71.87651854072739,772229109133815.0,4.157365787716531e+19,3400401293780.825,5.085924007599609e+16,4.5078876785463085e+17,1.0875964807060546e+19,3.0195269432663724e+19
73.41404891154194,772236542684595.5,4.231800196342561e+19,3400434026051.09,5.162188677243606e+16,4.5945973846358816e+17,1.108889435603411e+19,3.0717250345178776e+19
74.98232988977279,772244143834521.6,4.307188386445595e+19,3400467496311.936,5.238874432216864e+16,4.6826460279301114e+17,1.1305266792879833e+19,3.124518807984959e+19
76.58197648756824,772251919344651.6,4.38353339181317e+19,3400501734335.1514,5.3159617630468104e+16,4.772046322639284e+17,1.1525121476957374e+19,3.1779072538858824e+19
78.21361601731961,772259876211754.0,4.460837936205388e+19,3400536770930.4473,5.3934304008018296e+16,4.8628107762385875e+17,1.174849756109903e+19,3.231889075890996e+19
79.87788833766601,772268021680066.5,4.539104424694189e+19,3400572637997.26,5.471259316148025e+16,4.9549516725468045e+17,1.1975433958396561e+19,3.2864626859534856e+19
81.57544610441933,772276363253600.1,4.6183349351983776e+19,3400609368578.9385,5.549426719693597e+16,5.048481054252536e+17,1.220596930774444e+19,3.341626199464452e+19
83.30695502650772,772284908709014.4,4.698531210243436e+19,3400646996919.416,5.627910063688328e+16,5.14341070488277e+17,1.2440141938121517e+19,3.397377430763198e+19
85.07309412703788,772293666109102.4,4.779694648976561e+19,3400685558522.606,5.706686045145362e+16,5.239752130209224e+17,1.2677989831594416e+19,3.4537138890347155e+19
86.87455600957864,772302643816909.1,4.861826299468508e+19,3400725090214.586,5.785730610452599e+16,5.337516539088833e+17,1.2919550585027529e+19,3.5106327746275213e+19
88.71204712977021,772311850510535.0,4.944926851335048e+19,3400765630208.757,5.865018961540475e+16,5.436714823735428e+17,1.3164861370485836e+19,3.568130975825951e+19
90.58628807236562,772321295198646.0,5.028996628712067e+19,3400807218174.1665,5.944525563672239e+16,5.537357539420749e+17,1.3413958894318877e+19,3.6262050661120602e+19
92.49801383381293,772330987236743.5,5.114035583619525e+19,3400849895307.133,6.0242241549219064e+16,5.63945488360377e+17,1.3666879354915854e+19,3.684851301953268e+19
94.4479741104892,772340936344229.4,5.200043289750503e+19,3400893704406.415,6.1040877574035704e+16,5.743016674488633e+17,1.3923658399124402e+19,3.7440656211527705e+19
96.43693359269899,772351152622310.9,5.287018936722807e+19,3400938689952.0405,6.1840886903143224e+16,5.848052329012335e+17,1.418433107732722e+19,3.803843641800514e+19
98.46567226455298,772361646572799.0,5.3749613248315654e+19,3400984898188.0835,6.2641985848507864e+16,5.954570840264827e+17,1.444893179717413e+19,3.864180661863507e+19
100.53498570984404,772372429117838.9,5.4638688603421565e+19,3401032377209.5615,6.3443884010570264e+16,6.062580754345407e+17,1.4717494275969059e+19,3.925071659454592e+19
102.64568542404092,772383511620634.5,5.553739551363877e+19,3401081177053.688,6.42462844665863e+16,6.172090146660631e+17,1.4990051491715095e+19,3.9865112938198204e+19
104.79859913252174,772394905907220.9,5.644571004345418e+19,3401131349795.746,6.5048883979346776e+16,6.283106597670723e+17,1.5266635632823556e+19,4.048493907084697e+19
106.99457111517218,772406624289335.2,5.736360421234082e+19,3401182949649.808,6.5851373226755544e+16,6.395637168092695e+17,1.5547278046496625e+19,4.111013526800094e+19
109.23446253747562,772418679588458.6,5.8291045973412454e+19,3401236033074.602,6.665343705270431e+16,6.50968837357056e+17,1.5832009185796782e+19,4.174063869329024e+19
111.51915178822514,772431085161086.6,5.922799919957129e+19,3401290658884.7803,6.745475473963749e+16,6.625266158824431e+17,1.6120858555420357e+19,4.237638344115301e+19
113.84953482398966,772443854925297.5,6.0174423677584245e+19,3401346888367.9355,6.825500030314821e+16,6.74237587129246e+17,1.6413854656196727e+19,4.301730058875327e+19
116.22652552046945,772457003388695.5,6.1130275110524264e+19,3401404785407.642,6.905384280889338e+16,6.86102223428151e+17,1.6711024928339028e+19,4.366331825753998e+19
118.65105603087885,772470545677801.5,6.209550512901671e+19,3401464416612.866,6.985094671205158e+16,6.981209319644632e+17,1.7012395693477888e+19,4.431436168485221e+19
121.12407715149642,772484497568970.1,6.307006131172984e+19,3401525851454.117,7.064597221948654e+16,7.10294052000563e+17,1.731799209551377e+19,4.497035330597259e+19
123.64655869452635,772498875520923.8,6.4053887215546155e+19,3401589162406.728,7.143857567470301e+16,7.226218520553395e+17,1.7627838040330093e+19,4.563121284702132e+19
126.21948986841687,772513696708989.5,6.504692241584887e+19,3401654425101.6045,7.222840996561045e+16,7.35104527043123e+17,1.7941956134414584e+19,4.629685742907443e+19
128.8438796657852,772528979061136.9,6.604910255735178e+19,3401721718483.9175,7.301512495502512e+16,7.477421953748858e+17,1.8260367622442797e+19,4.696720168387827e+19
131.52075725910092,772544741295915.8,6.706035941589325e+19,3401791124980.168,7.379836793375854e+16,7.605348960247713e+17,1.858309232388422e+19,4.764215788151806e+19
134.25117240428295,772561002962397.0,6.808062097160624e+19,3401862730674.08,7.457778409604475e+16,7.734825855652818e+17,1.8910148568698565e+19,4.832163607038067e+19
137.03619585236862,772577784482235.5,6.910981149386357e+19,3401936625491.7983,7.53530170369674e+16,7.865851351747688e+17,1.9241553132197097e+19,4.900554422973368e+19
