t(s),Average T volume 1,Flux surface 1: solute,Flux surface 2: solute,Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1,Total 6 volume 1
151.8822198405738,369.9999999999995,-5.423531866133486e+19,-1.2289131003813656e-202,5002986430309894.0,5.0778851895347905e+19,4996887375227561.0,1.5449628997094259e+19,1.172940003266791e+19,9.330218152233126e+18,1.0562670251515486e+19,3.696934588031603e+18
155.80335535317033,369.9999999999995,-5.4237478934380175e+19,-1.216573793400019e-202,5068295067826617.0,5.143047295736034e+19,5061239719060780.0,1.564711265330889e+19,1.1879325559106755e+19,9.449477260905744e+18,1.0699576258704335e+19,3.744851690547716e+18
159.80291357601877,369.9999999999995,-5.42396089987856e+19,-7.491929639208799e-203,5134180543498880.0,5.2086607119902245e+19,5125341925761580.0,1.584645458874198e+19,1.2030715545201953e+19,9.56990136411481e+18,1.0836500814350377e+19,3.792775285023851e+18
163.88246296332417,369.9999999999995,-5.4241618041982706e+19,5.739782393293065e-203,5198016357417842.0,5.274766797131823e+19,5189399341884377.0,1.604698081912852e+19,1.2182995480389077e+19,9.69103336780962e+18,1.0975015472807752e+19,3.8412554154839547e+18
168.04360333837568,369.9999999999995,-5.424367148067635e+19,2.731821330896745e-202,5264989000918140.0,5.34134053902553e+19,5255189468367324.0,1.6248793573203763e+19,1.233621102007217e+19,9.81290954153912e+18,1.1114793390347942e+19,3.890177686623038e+18
172.28796652092822,369.9999999999995,-5.4245677161462964e+19,5.350242916491194e-202,5331904786527876.0,5.408394471751788e+19,5320515809502348.0,1.6452519284027877e+19,1.249093820434838e+19,9.935988251819713e+18,1.125470115312935e+19,3.93914540359655e+18
176.6172169671318,369.9999999999995,-5.4247585802567655e+19,4.510330864002779e-202,5397318243080767.0,5.475963184401105e+19,5386162786517357.0,1.6657399937313726e+19,1.264651565941557e+19,1.0059743273842717e+19,1.1396436661043055e+19,3.9887528313663693e+18
181.0330524222595,369.9999999999995,-5.4249543565188596e+19,-4.2852020250976405e-202,5466108797807698.0,5.54401875538312e+19,5453428848983545.0,1.6863798278997185e+19,1.2803220699917134e+19,1.0184395203460872e+19,1.1539150988005855e+19,4.0387028458033674e+18
185.5372045864897,369.9999999999995,-5.425142898585625e+19,-2.4010548750490388e-201,5533884431469216.0,5.612586215494408e+19,5519984106182103.0,1.7072097667236954e+19,1.2961428666251506e+19,1.0310242734446594e+19,1.1682251272940749e+19,4.088787945530602e+18
190.13143979400454,369.9999999999995,-5.425325266522486e+19,-5.9461112110531556e-201,5601225141259676.0,5.681687183503214e+19,5587431464877595.0,1.7281539249098908e+19,1.3120455811645444e+19,1.0436741812719858e+19,1.1827367633304031e+19,4.139578671657774e+18
194.81755970566965,369.9999999999995,-5.425511845476949e+19,-7.482581969024116e-201,5671762354267395.0,5.751295839430803e+19,5656101482045670.0,1.7492788153059125e+19,1.3280860142516546e+19,1.0564336389647192e+19,1.197307099647962e+19,4.190574848769247e+18
199.59740201556806,369.9999999999995,-5.425689016889384e+19,-5.159638318950917e-201,5740328663313243.0,5.821449816991903e+19,5723997925554483.0,1.7705808907613753e+19,1.3442653669364527e+19,1.0693036076688867e+19,1.2119655696045644e+19,4.2418794936173804e+18
204.47284117166447,369.9999999999995,-5.425864577573932e+19,-1.1771802122327849e-200,5810087879463811.0,5.89215093861053e+19,5793435333752331.0,1.7920071971043734e+19,1.3605329300140087e+19,1.0822437345542613e+19,1.226819796012164e+19,4.293869286044001e+18
209.4457891108828,369.9999999999995,-5.4260414320248504e+19,-2.692814073901834e-200,5881947284037694.0,5.963386594637864e+19,5863328593942168.0,1.8136405452851272e+19,1.376961928877486e+19,1.0953122829904937e+19,1.2417017110346764e+19,4.3459559886228157e+18
214.5181960088855,369.9999999999995,-5.426208741394376e+19,1.6369061986020255e-200,5951614459440968.0,6.0351983025477435e+19,5932883849539489.0,1.8354274908016523e+19,1.393508005200949e+19,1.1084739619731376e+19,1.256741033141451e+19,4.39859361599655e+18
219.69205104484823,369.9999999999995,-5.426378570672455e+19,9.529926644222304e-200,6024124581174300.0,6.107567572520246e+19,6004306061037539.0,1.85736959698513e+19,1.4101673297186404e+19,1.1217257180336343e+19,1.2719274701618278e+19,4.4517461455678915e+18
224.96938318153022,369.9999999999995,-5.42654475540456e+19,1.8668224380633613e-199,6096650148784581.0,6.180507215840759e+19,6075294295597628.0,1.879525086126477e+19,1.4269950504076728e+19,1.1351114355182422e+19,1.2871544069213153e+19,4.5050404242261197e+18
230.35226196094587,369.9999999999995,-5.4267048781605265e+19,3.341110645822527e-199,6168333246665733.0,6.254043730622984e+19,6147000120796647.0,1.901816550662358e+19,1.4439214655554013e+19,1.148575653102677e+19,1.3025915021967763e+19,4.5590702576902564e+18
235.8427983159498,369.9999999999995,-5.426868300277558e+19,4.697977780376719e-199,6243198639457107.0,6.328153700611065e+19,6220037157764533.0,1.9243094108040282e+19,1.4610015731806441e+19,1.1621621275653913e+19,1.3180994559119421e+19,4.61334809569336e+18
241.44314539805384,369.9999999999995,-5.427024021530716e+19,4.735405556991841e-199,6316185164883731.0,6.402873776920707e+19,6292390412367587.0,1.9469898015635665e+19,1.4782276639739097e+19,1.175864730570875e+19,1.3337264616699769e+19,4.668042615846508e+18
247.15549942179996,369.9999999999995,-5.427179646145189e+19,-9.4284448038459e-199,6390981725569236.0,6.478199271854109e+19,6366524928222411.0,1.9698235799078326e+19,1.4955642425382191e+19,1.189655212672302e+19,1.3495411007927507e+19,4.723393852776237e+18
252.982100526021,369.9999999999995,-5.427334244818428e+19,-3.863835697017341e-198,6466910674776809.0,6.554130491878313e+19,6440665112813902.0,1.992885377938471e+19,1.513080044656617e+19,1.2035882685132378e+19,1.365397069030418e+19,4.778889741608095e+18
258.9252336523264,369.9999999999995,-5.427482413307462e+19,-5.2484405314237455e-198,6541485916828629.0,6.630699751241021e+19,6515188747106350.0,2.0161003367098446e+19,1.530708667183766e+19,1.2176110626307324e+19,1.3814622350000886e+19,4.835117822501969e+18
264.987229441158,369.9999999999995,-5.4276334529476485e+19,-6.5711436670271194e-198,6619279118556249.0,6.707884794123458e+19,6591261394063133.0,2.0395238620316172e+19,1.5484956106024399e+19,1.231759794101387e+19,1.3976181283974693e+19,4.891663449392824e+18
271.1704651457662,369.9999999999995,-5.427778087257642e+19,3.68131654705064e-198,6695455915384655.0,6.7857192298295575e+19,6666681025355844.0,2.0631479194350182e+19,1.5664385856283955e+19,1.2460326474660368e+19,1.4138991582265647e+19,4.948647053794686e+18
277.47736556446654,369.9999999999995,-5.427922548886377e+19,1.26674929392428e-197,6773432283691937.0,6.864199249139692e+19,6743915003607790.0,2.0869411727617778e+19,1.5845042034168066e+19,1.2604030489276207e+19,1.4303696957811724e+19,5.006293935235834e+18
283.91040399154093,369.9999999999995,-5.428065557042032e+19,1.930640556625675e-197,6852295761615707.0,6.9433288918725796e+19,6821071029235866.0,2.110972026579863e+19,1.6027566257286179e+19,1.2749220549089411e+19,1.4468969244265912e+19,5.064139235494827e+18
290.4721031871568,369.9999999999995,-5.428203674115819e+19,4.83073631795046e-198,6930325919212134.0,7.023134844765627e+19,6898942387078123.0,2.135165423099053e+19,1.621127648980587e+19,1.2895353952916785e+19,1.4636470004174092e+19,5.122764501462718e+18
297.16503636668494,369.9999999999995,-5.428343831310379e+19,-2.599179870411113e-197,7011291773638957.0,7.103598853976937e+19,6978045336728376.0,2.159592116022206e+19,1.639678241162805e+19,1.3042915786737107e+19,1.4804725810422196e+19,5.18165403364958e+18
303.99182820980366,369.9999999999995,-5.428477866439507e+19,-6.801775370297362e-197,7090493484836637.0,7.184757113444228e+19,7056772185189889.0,2.1842120085308228e+19,1.6583763230151956e+19,1.319165084651739e+19,1.4974733116142828e+19,5.24115659065183e+18
310.95515588978475,369.9999999999995,-5.428613286020683e+19,-2.0779654542363223e-196,7172417849206990.0,7.266595567181456e+19,7137423903866710.0,2.2090365679006503e+19,1.6772264898397331e+19,1.3341595625992223e+19,1.514623676049153e+19,5.301182866173896e+18
