"retention","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
9.3183e-38,1,0.000964,0.000964,0,0
4.4051e-38,1,0.000966,0.000966,0,0
-0,1,0.000968,0.000968,0,0
-5.4216e-38,1,0.00097,0.00097,0,0
-8.695e-38,1,0.000972,0.000972,0,0
-7.6054e-38,1,0.000974,0.000974,0,0
-6.5159e-38,1,0.000976,0.000976,0,0
-5.4264e-38,1,0.000978,0.000978,0,0
-4.3368e-38,1,0.00098,0.00098,0,0
-3.2473e-38,1,0.000982,0.000982,0,0
-2.1577e-38,1,0.000984,0.000984,0,0
-0,1,0.000986,0.000986,0,0
0,1,0.000988,0.000988,0,0
0,1,0.00099,0.00099,0,0
1.9567e-38,1,0.000992,0.000992,0,0
1.759e-38,1,0.000994,0.000994,0,0
1.5612e-38,1,0.000996,0.000996,0,0
1.3634e-38,1,0.000998,0.000998,0,0
0,1,0.001,0.001,0,0
0,1,0.001002,0.001002,0,0
0,1,0.001004,0.001004,0,0
0,1,0.001006,0.001006,0,0
0,1,0.001008,0.001008,0,0
0,1,0.00101,0.00101,0,0
0,1,0.001012,0.001012,0,0
0,1,0.001014,0.001014,0,0
0,1,0.001016,0.001016,0,0
0,1,0.001018,0.001018,0,0
0,1,0.00102,0.00102,0,0
0,1,0.001022,0.001022,0,0
0,1,0.001024,0.001024,0,0
0,1,0.001026,0.001026,0,0
0,1,0.001028,0.001028,0,0
0,1,0.00103,0.00103,0,0
0,1,0.001032,0.001032,0,0
0,1,0.001034,0.001034,0,0
0,1,0.001036,0.001036,0,0
0,1,0.001038,0.001038,0,0
0,1,0.00104,0.00104,0,0
0,1,0.001042,0.001042,0,0
0,1,0.001044,0.001044,0,0
0,1,0.001046,0.001046,0,0
0,1,0.001048,0.001048,0,0
0,1,0.00105,0.00105,0,0
0,1,0.001052,0.001052,0,0
0,1,0.001054,0.001054,0,0
0,1,0.001056,0.001056,0,0
0,1,0.001058,0.001058,0,0
0,1,0.00106,0.00106,0,0
0,1,0.001062,0.001062,0,0
0,1,0.001064,0.001064,0,0
0,1,0.001066,0.001066,0,0
