t(s),Total solute volume 1,Total retention volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1,Total 5 volume 1
78.21361601731961,1.1685415310408512e+17,1.189552371882943e+17,514558781927457.6,886409545248.2008,6386272542436.72,216457111044268.47,1362795509149757.8
79.87788833766601,1.1806558252333189e+17,1.2022200302987378e+17,519893221583438.1,914633984785.9751,6589613185510.017,223328553871683.6,1405694483916491.0
81.57544610441933,1.1928752896139675e+17,1.2150081490357533e+17,525273972100844.44,943714844052.0728,6799123474927.0625,230407396369422.56,1449861735389372.5
83.30695502650772,1.205200856899494e+17,1.2279180880125922e+17,530701444192966.25,973677472826.7166,7014986013774.4,237699727070681.7,1495333276559723.2
85.07309412703788,1.2176334623511152e+17,1.2409512213617208e+17,536176049693522.8,1004547956028.9259,7237388699874.887,245211808943646.44,1542146105767533.0
86.87455600957864,1.2301740436991203e+17,1.2541089376610222e+17,541698201523433.5,1036353134428.9286,7466524874936.794,252950084222210.75,1590338232435074.8
88.71204712977021,1.2428235410629899e+17,1.2673926401685469e+17,547268313655646.5,1069120625916.9885,7702593477708.769,260921179363459.12,1639948703432964.2
90.58628807236562,1.2555828968670517e+17,1.2808037470605936e+17,552886801077995.4,1102878847342.382,7945799201239.272,269131910134928.47,1691017630092818.8
92.49801383381293,1.268453055751564e+17,1.2943436916731782e+17,558554079754047.3,1137657036936.475,8196352654340.956,277589286834736.22,1743586215881158.5
94.4479741104892,1.2814349644792418e+17,1.3080139227470762e+17,564270566581936.0,1173485277334.0984,8454470527361.939,286300519647696.06,1797696784749213.2
96.43693359269899,1.294529571837055e+17,1.3218159046765266e+17,570036679351136.5,1210394519207.7942,8720375762369.066,295273024140643.75,1853392810173802.2
98.46567226455298,1.3077378285333496e+17,1.3357511177617008e+17,575852836697136.0,1248416605529.6775,8994297727849.373,304514426900200.56,1910718944904558.2
100.53498570984404,1.3210606870901048e+17,1.3498210584650853e+17,581719458054009.2,1287584296476.0364,9276472398037.975,314032571316318.9,1969721051433200.5
